node_id:int,node_label:int,node_name:string,userid:string,phone_number:string,phone_head:string,phone_length:string
1693,1,Phone1693,,BA6F7B1C80A36998C759ABBC0A3096D2,189,11
1694,1,Phone1694,,4739B32918BD215A7B0F3CB5D98D4AA9,137,11
1695,1,Phone1695,,6EE4757B5FD24352F3C8A7FBFDDCC964,188,11
1696,1,Phone1696,,69618D8DEA3BA679B38A8579CFA7B087,182,11
1697,1,Phone1697,,F2DFB64D58B5DFCFD8EEC3D781DD23FF,152,11
1698,1,Phone1698,,D56792FB5AFA02A96EF35C4214C4C246,138,11
1699,1,Phone1699,,8EBCD4C894C213623C49295C689E07C2,151,11
1700,1,Phone1700,,8344B04306F53EC2578E77487096ED38,159,11
1701,1,Phone1701,,8BCBBB1826BF27F70596DE31A0F6E045,183,11
1702,1,Phone1702,,23DB5C1C06CAF4213E8566D984E29EB3,130,11
1703,1,Phone1703,,EED58A1700BD48404E6E3F690B6E423F,400,10
1704,1,Phone1704,,7AC962800E8A0208C206EF70E71AAFD9,186,11
1705,1,Phone1705,,5C941B18A7BD0196133E1437759B4A88,152,11
1706,1,Phone1706,,B2B74ADCAA3EA4D5E29B8AD872297407,188,11
1707,1,Phone1707,,F9F4B9ADD8FE7055BC53D06719DACF05,186,11
1708,1,Phone1708,,1D7128A1B2C31A2002A3E5C446B98E5A,139,11
1709,1,Phone1709,,50FF38403EA2A0993DF9982D8088BBC0,150,11
1710,1,Phone1710,,49833B3907E04AC0E085FBD0E14BB1C4,139,11
1711,1,Phone1711,,B1292660B13876ADCC2249D059AA7E6F,180,11
1712,1,Phone1712,,77E90288AF12BA36BBDD5752DE837C75,134,11
1713,1,Phone1713,,106434C5D7C956CA50D86BB711738BDC,137,11
1714,1,Phone1714,,D0E34719504FB0ED97543B4610ACE28D,133,11
1715,1,Phone1715,,7C4FA52C2427A104ECBFF1797224EDCD,051,9
1716,1,Phone1716,,27B54C0FF006B5B313F9CFBDFBFDDEA1,136,11
1717,1,Phone1717,,4A185937564458011F7696FB1C4EE4A7,824,8
1718,1,Phone1718,,5E9908479CF316491E7FFE27CAC31370,133,11
1719,1,Phone1719,,58989D4408452489FE4CB69ABF82B1DB,052,12
1720,1,Phone1720,,08A0148EB49C22332E8ED2C1E9B25E33,185,11
1721,1,Phone1721,,C7CBF51EE1371D7641D68B97856B6D18,185,11
1722,1,Phone1722,,75AB424EE8D44ABC550054AB45395301,136,11
1723,1,Phone1723,,F4018F55A6B1C792D3F3E744D19DED32,025,11
1724,1,Phone1724,,E57D785837E024A384D58D2CE52A058A,135,11
1725,1,Phone1725,,6B5196803E1B79DAEDF2C97C0E16E0EA,051,12
1726,1,Phone1726,,5A2DA8127DB69F153A270B469058B4D8,139,11
1727,1,Phone1727,,0AE8BC9CC58EC1DDF6388572DF12C665,021,11
1728,1,Phone1728,,21BF54F722453AEB81EA48324A006CB8,130,11
1729,1,Phone1729,,61F570CD92F18DE8E32BFFC6475E69AA,021,11
1730,1,Phone1730,,B1840E8D4BB68B1457F0C4B73D280AD8,139,11
1731,1,Phone1731,,8D8669AA33B575246E5125C8016A4080,159,11
1732,1,Phone1732,,EA1C978CB4234E8F0995A40D4A65B575,136,11
1733,1,Phone1733,,E96412F66E3B9798ACCFFE0167CFF220,180,11
1734,1,Phone1734,,5FFFB0C31BCBE8F5A3E6F46987CEA53B,132,11
1735,1,Phone1735,,04394693B7F083669324A14DABF318E9,053,11
1736,1,Phone1736,,06E3E1EB484757C3916C2C582C193406,151,11
1737,1,Phone1737,,8AAEF221B3835CEAE825068C39301BFA,181,11
1738,1,Phone1738,,84045E4F5D9C156E6F5F4D38AF3B5253,183,11
1739,1,Phone1739,,4889DF9931A05D82C4AD56B8A204084A,150,11
1740,1,Phone1740,,22C1E33794F73703D7FEC57517FF3822,159,11
1741,1,Phone1741,,AD9EE407AA3B5ACC8A0CF68F1FF3B5F0,051,12
1742,1,Phone1742,,B8FC8E19881AE2E2DA9B546DD86DA113,189,11
1743,1,Phone1743,,60B9F4318845871DA21378709683AB06,130,11
1744,1,Phone1744,,C84B883DBA0810C49C6D5C804871A7B8,130,11
1745,1,Phone1745,,D9F4447A3B052511484302D71B9C2238,156,11
1746,1,Phone1746,,9A41D5EA92EB33EF1C5EE707AA5147DD,400,10
1747,1,Phone1747,,102E41E5B38D9F67E334ADCD3472A0A4,139,11
1748,1,Phone1748,,08BE039A3654C95CB42EF21B1567F77E,151,11
1749,1,Phone1749,,31E8EC8DBE1C6312DEC3DFB34EF56633,138,11
1750,1,Phone1750,,78BFB8F1481D67379EA6F8B81234DC5E,101,8
1751,1,Phone1751,,BB2BC35A51C79FC349A4E8FC26F52593,025,11
1752,1,Phone1752,,A8AC76F0A688341110467BDC28E5EA9B,186,11
1753,1,Phone1753,,22D41B0FAF414731BBD38B48F83A939C,152,11
1754,1,Phone1754,,385F6E1B3D8DF94EDED75252D9333D62,173,11
1755,1,Phone1755,,ACB90A03A3CD93B25D56C52AD03BCECE,138,11
1756,1,Phone1756,,6079D928F2AA5F2E7C1C7A5C634F0BBE,138,11
1757,1,Phone1757,,53A3BB4015B786BA03473596E00B3914,180,11
1758,1,Phone1758,,8398862662B1CA80869CA2328839CB34,170,11
1759,1,Phone1759,,B203513C3C535E01E99A8064285E6277,159,11
1760,1,Phone1760,,C2462FB5E6260EA04BC5F12A93AB6D59,177,11
1761,1,Phone1761,,50F5F59A7A5C2BBEF5413255303D9C7F,130,11
1762,1,Phone1762,,7D399F0544EC8F15CC7A0853688BE51B,051,12
1763,1,Phone1763,,BE085C0225C976156CC55A27167DF0AD,186,11
1764,1,Phone1764,,584787DAA7F18B780B01CB9FE5EFD657,051,12
1765,1,Phone1765,,853435F14A7586BCBFC70555F82D498D,151,11
1766,1,Phone1766,,26F3B438CB4764347F1CB25AB4607C66,136,11
1767,1,Phone1767,,80709AA678638203A344E3766B364485,189,11
1768,1,Phone1768,,BE3CC2B215CFBF68C94B8C02CEB6457A,139,11
1769,1,Phone1769,,337FC16904C3C2D925CD6B5347448F1D,139,11
1770,1,Phone1770,,0ECC5C678C5272F34D6F9BFCC3C6E97C,137,11
1771,1,Phone1771,,C9C16D47CA84864A2A014134C18F5F68,051,12
1772,1,Phone1772,,4CE0F218A436F739B11416179AC27E86,139,11
1773,1,Phone1773,,954113666F3D9F090D909C9639EECBC9,180,11
1774,1,Phone1774,,6D07C165F913AB5DC0CC5AEECBCF5E69,136,11
1775,1,Phone1775,,B50C42CA5C1265BCF380D1B800D8BB0F,159,11
1776,1,Phone1776,,4882D7CAF6E1402B8B76429CAFB1122B,051,12
1777,1,Phone1777,,3CA4BEECC4AD67B265DC3CF629BB8A95,137,11
1778,1,Phone1778,,B289559BACC5D9F810BE597362CC4B5B,138,11
1779,1,Phone1779,,504975B4AFF4CA9F6D6B88CE0E7B120D,159,11
1780,1,Phone1780,,3E3509CF7BAC3E46BB88362957313525,025,11
1781,1,Phone1781,,4FB8AED32FFD8C385C89D3A0B4D5D123,025,11
1782,1,Phone1782,,5A9B34919E83794BB3210E47F8DEA9DE,180,11
1783,1,Phone1783,,AC025787050244DC265485FF2E2C4468,139,11
1784,1,Phone1784,,E55CF16DB0600786872CF36652D17199,131,11
1785,1,Phone1785,,F573DB44A34C0E625F6EB28EC8D05469,186,11
1786,1,Phone1786,,4992A27E7D8381BE9835BCD8F1CC83B5,136,11
1787,1,Phone1787,,8A822202664E25481BF852228A568BDD,138,11
1788,1,Phone1788,,ACCB27E1ACB06459337B745E412B76FD,188,11
1789,1,Phone1789,,795EFB0B4C4F07BE2E2FBBB2BD47BA31,051,12
1790,1,Phone1790,,B33B57E7FA4EF48325EF20876E6FCF06,186,11
1791,1,Phone1791,,7BC3F9316E23F80415105256A63897AC,159,11
1792,1,Phone1792,,7BA9BAA2168DC6AB7B152256733BFF7C,159,11
1793,1,Phone1793,,45D34E56C5F11F00AC491CFC8BC188CD,153,11
1794,1,Phone1794,,5AD0275E270B6C70A79E343DDE5EA145,130,11
1795,1,Phone1795,,2CB271980412F1F5CFEAFDDCA989B110,184,11
1796,1,Phone1796,,6955CDCB36E2A3F625ED270033242341,155,11
1797,1,Phone1797,,75D68C1E2F8FA65A6A850924E2AA1268,152,11
1798,1,Phone1798,,068566DDD7920E3503525C9661256B9F,152,11
1799,1,Phone1799,,594708E6909054A36EDEAF064348C1FA,150,11
1800,1,Phone1800,,953801A7539C86EF270A886558255D80,177,11
1801,1,Phone1801,,4D7EE3935FA8517135C4A543308FDCD4,138,11
1802,1,Phone1802,,848D5A2B45FF7624407FEA17F195BDBA,137,11
1803,1,Phone1803,,7E23084F19CBCBB75243DCD0C06F78CF,159,11
1804,1,Phone1804,,48511E21B5259C49E3D5C586C5A5F451,136,11
1805,1,Phone1805,,6DC69CF4B097A947CA2DD3FC01730702,138,11
1806,1,Phone1806,,1A7CD7715F877220FC19615EA0A7E422,138,11
1807,1,Phone1807,,DB622FB6E96D2D98B526E70215EAE006,173,11
1808,1,Phone1808,,A9D5058E690BAC896B1B20D8626004B7,139,11
1809,1,Phone1809,,41C7F58DE711EF0E481FA09ADA7572AD,137,11
1810,1,Phone1810,,594E3C55C4A83AAA1EA2275374810F39,135,11
1811,1,Phone1811,,BAAFDA04477A1D3C264338BEF0C9CD31,130,11
1812,1,Phone1812,,F02AFCFE1C1AB247016CEED5748A5813,153,11
1813,1,Phone1813,,91975C2DBE681CB597A28CED7DCB68CD,199,11
1814,1,Phone1814,,03EE17B5362D019AC82963CF262850D3,950,8
1815,1,Phone1815,,F7D269709CA2773FE177BAF417FB7C0C,158,11
1816,1,Phone1816,,9FDA15B081B39715CF636EEB6D5E99B3,180,11
1817,1,Phone1817,,916CD80B60C1076676F91FD36A2EA0B7,182,11
1818,1,Phone1818,,B05DFC0899213B8F1FE270B0A9F63F03,130,11
1819,1,Phone1819,,7B7582A59E68D7C06FA02E8DE560AF18,158,11
1820,1,Phone1820,,860C6BD4FD1B653FCD26212E17DA1AC8,138,11
1821,1,Phone1821,,AE35B6A8EB93E5585881D0C23149965B,135,11
1822,1,Phone1822,,9DA143DD8CAFCCC0F03C0EFC9618D1AC,133,11
1823,1,Phone1823,,B4882391F7D5B32B99C4E5B3703BF667,187,11
1824,1,Phone1824,,C08F4D9D759C5421AE90C9BFEF358379,187,11
1825,1,Phone1825,,0C8878BA87EEDEFFCC4361603EC2FA59,187,11
1826,1,Phone1826,,527AB9A96CA421813B51EFB01D9FE7B9,158,11
1827,1,Phone1827,,BE7EDF35883D11EA9C1541262520C3D8,159,11
1828,1,Phone1828,,34F0AD028114F14E7578937A87122A2C,173,11
1829,1,Phone1829,,05FA5F77B2CF2271AF1567144B522770,151,11
1830,1,Phone1830,,794024846F45979147E99F4774316D4C,131,11
1831,1,Phone1831,,9CDCE09D4A7020EEE10CC3A80453446E,136,11
1832,1,Phone1832,,A92BA3D51345072033049C2C103AEF54,189,11
1833,1,Phone1833,,2A3C512D189FBCE6047F4CD73F409206,188,11
1834,1,Phone1834,,9CC3AC061748C327CB5B6F40AF3CA10B,153,11
1835,1,Phone1835,,DE3433B2535E9EA50B2FC6F05006734C,025,11
1836,1,Phone1836,,034C4544E2249B6698913E04267E52AC,182,11
1837,1,Phone1837,,D467A5BE4AB18B2807E1494DFF7EDAE3,180,11
1838,1,Phone1838,,A2A70B08DA07870A001AAAF1A988B47A,025,11
1839,1,Phone1839,,EE497EAB9DA2FB0805390237F983D454,100,7
1840,1,Phone1840,,27DE2FC09B7F1716439EA7C6AA4329EC,180,11
1841,1,Phone1841,,036D49462B34875573608F6F1A1ECF83,132,11
1842,1,Phone1842,,006870F545D701625C87E1EBA29A6D53,177,11
1843,1,Phone1843,,CBF9846C2E8E45528993D6A86608CE93,025,11
1844,1,Phone1844,,2ED5B2F4DFCB027FAA57A9E6EA809BD8,132,11
1845,1,Phone1845,,0949F3ADED2D012BE68CC9E06FDDFA68,138,11
1846,1,Phone1846,,BB059CA84C045729B4AA8B06484975D3,051,12
1847,1,Phone1847,,2E7893538470DBFEE458C9A44E79BF4A,189,11
1848,1,Phone1848,,16B7774338E0969311B82ACA72772000,139,11
1849,1,Phone1849,,BCC185E3093D3C4569F2566058A176C2,133,11
1850,1,Phone1850,,BE16932464FC84F393AE40C51A97BDB4,133,11
1851,1,Phone1851,,4042D9BE6C912CF65925BC3181FA68C0,139,11
1852,1,Phone1852,,74C7C767B26C758673C12F92983790FD,151,11
1853,1,Phone1853,,E66ECBC561227F2A83F1EDF4EADEC257,139,11
1854,1,Phone1854,,4B6A97A02A759596843A0E24E26D1867,159,11
1855,1,Phone1855,,990F1857778DFB94789D4EE6A59613C3,136,11
1856,1,Phone1856,,3DD34A8EB3924624D7EE1DBC04720F3D,158,11
1857,1,Phone1857,,A12D569C4AB942603D391C0423B102F7,150,11
1858,1,Phone1858,,F4F953A08EC0325DAE032942761EA4AE,159,11
1859,1,Phone1859,,4532EE0D600A4CE9433DB9A7802A086B,051,12
1860,1,Phone1860,,F34970A8AF6BBDD0E1544C78576EFF21,159,11
1861,1,Phone1861,,C550A6736ADF980C51702BDB047820B4,130,11
1862,1,Phone1862,,E389F2759C509E29ECC649B6A6132396,158,11
1863,1,Phone1863,,5C0DBF866BD448CE8C228A9C28B21AFC,051,12
1864,1,Phone1864,,94AE20A312E92DC730AD6781CBE38EA4,138,11
1865,1,Phone1865,,DA005704C459506714016DACDB1B1C3B,051,12
1866,1,Phone1866,,8B2D0568A5423C7BEE2F44ECE9A137B9,186,11
1867,1,Phone1867,,75D6A5F29963734A2D7FE369B9AAE41D,181,11
1868,1,Phone1868,,E5E8A2FCD63D463A10382564252DBEE4,187,11
1869,1,Phone1869,,B02C1FDF3C77251BBA8C6F1A0BB07171,138,11
1870,1,Phone1870,,C45D72FE7F7CE2F80BC94D97C9C9B8E9,158,11
1871,1,Phone1871,,CD5A7B088D706E078485E560B92949A7,183,11
1872,1,Phone1872,,0DA3B944FF819CEDE0C5423C54E32D06,135,11
1873,1,Phone1873,,6B7CB447D209B9263645DEDDCDFB8935,159,11
1874,1,Phone1874,,C236188B3A2637C14842C9B10C35D02C,051,12
1875,1,Phone1875,,2C34A1DCCC146043A777D2369B04B538,187,11
1876,1,Phone1876,,ED15C3C6099E04C4ED3F2F287833BF96,130,11
1877,1,Phone1877,,C925CE3DCB9840977BB86146BB6CF7A1,131,11
1878,1,Phone1878,,46AD5275E25F376BF065203C666F9576,139,11
1879,1,Phone1879,,B4ABB95E366F83C3173289530709F8C7,137,11
1880,1,Phone1880,,62DA9884617240722B915C0E2867A07C,178,11
1881,1,Phone1881,,575684EEBB3E9974485A3C0A6682B5B3,131,11
1882,1,Phone1882,,745B288C618AD1470D53A32C281E9200,051,12
1883,1,Phone1883,,1EDADD96546D4A9864C94C13892CD87F,182,11
1884,1,Phone1884,,AE1E17A2DB407FBB1CD43B1DE70DEF2D,051,12
1885,1,Phone1885,,D8A0FAA3497F1A5B219DA8DF59B4A30E,177,11
1886,1,Phone1886,,B2775F79883061A8059C81DDC402F660,158,11
1887,1,Phone1887,,0BD0A8E29458EFE11EAE297AB4DCE9B1,139,11
1888,1,Phone1888,,C10455E6D6296B7018F09A2066A38455,158,11
1889,1,Phone1889,,D9BB93A26BA94E4ACAACF6AF8A59CD9C,136,11
1890,1,Phone1890,,634928500C41FBAC9783AC93B7415352,051,12
1891,1,Phone1891,,594A1D316F7DECF7C4396CCB028668F5,051,12
1892,1,Phone1892,,63E8AA34DC417FF5C3BAB0CB3418F9EB,025,11
1893,1,Phone1893,,D5B59DB0825E4C1618FAF258A3178D01,187,11
1894,1,Phone1894,,16B960B8C9DA8C19B3CA4155B3C2BADC,153,11
1895,1,Phone1895,,5CE5CE169F24EB849C7CFDB4774A66DC,159,11
1896,1,Phone1896,,37BF993963CEE67D3BC3A833C2A7174D,025,11
1897,1,Phone1897,,C926CE61ED8A72779507C54FBB61264F,131,11
1898,1,Phone1898,,8D9C97AA2EE31E62D400B2A33991EF48,159,11
1899,1,Phone1899,,035122683AA0712BF3CC1DBD7903820C,181,11
1900,1,Phone1900,,1B2D9B7353CC577DFEE3DB35FE457C1B,183,11
1901,1,Phone1901,,ACB18E9579C0186F2AA29CC5A8CA87AB,170,11
1902,1,Phone1902,,546FBCBCA04EF11A4A8394EBF91090AB,139,11
1903,1,Phone1903,,B92D394AC7BC5A07592E81035C113200,150,11
1904,1,Phone1904,,10CDF6C3EB44F01798487F1EC6F08B2F,187,11
1905,1,Phone1905,,3F732E76B72C1D1B9E8946B6025EA566,053,11
1906,1,Phone1906,,94CD4598CB07899296DA4CC0EB9C45B9,138,11
1907,1,Phone1907,,05AEEEB6BC7D683C30DA0E886F71DE1B,051,12
1908,1,Phone1908,,E267094DCF86A16F25E494391846B3FE,182,11
1909,1,Phone1909,,5885CA4090E8461F1429703307CA1866,151,11
1910,1,Phone1910,,A5C7C891BCDEEFD7AF8BDF0F1E1AFF1F,133,11
1911,1,Phone1911,,D1D6F859513564A2C495F5766E1C5710,151,11
1912,1,Phone1912,,5F0DD297558BC8296799848AF7D8C5C3,051,12
1913,1,Phone1913,,60AB7560187C296CBB5FB50054ABE014,073,12
1914,1,Phone1914,,3032C8DBC4569BBD28B9D35110628005,133,11
1915,1,Phone1915,,0AF9F1CC77E2ADD22E451198C379C5FE,134,11
1916,1,Phone1916,,89093351CDFCA9BBDE53BA375B0AE19F,185,11
1917,1,Phone1917,,BA34A69E56BF59138B398762E752E9B4,139,11
1918,1,Phone1918,,51BE450CC7FD72AB2CAB9192DBE57A54,137,11
1919,1,Phone1919,,0FF30D9166EBDEEBF2FAE41168FAF513,130,11
1920,1,Phone1920,,720558A36DB8A4044986CC4E3FD58D6A,138,11
1921,1,Phone1921,,3D01B3FE7ADF45C7622BBB2E1DE0A945,133,11
1922,1,Phone1922,,9086B9E6DACB37E9A5EDE3D45C15CDA7,138,11
1923,1,Phone1923,,F36EE06BD0A45F8BC62D54FD699DDE84,147,11
1924,1,Phone1924,,F64703437885400A89CFD750611AC672,171,11
1925,1,Phone1925,,35D22654E580240961D2CD4E78FB59F5,139,11
1926,1,Phone1926,,923BF2D88F4A549E075A21B9D5864B90,132,11
1927,1,Phone1927,,759EF4849C3536156DA5EC59EF15A197,180,11
1928,1,Phone1928,,A3B62F44AB8650F1722431A0DB1FE9E4,139,11
1929,1,Phone1929,,4E4DE074362A8A417A2A50AF3CAF1552,139,11
1930,1,Phone1930,,E3A0574A29A37C5B1523639C8B3C7C92,051,12
1931,1,Phone1931,,EB89E31E11B9225FFF791B57F9BC848E,176,11
1932,1,Phone1932,,33F3CB8B125C1D29F9B1208AE4017575,187,11
1933,1,Phone1933,,606D36C2E349AFA55784C6CE5150FF03,185,11
1934,1,Phone1934,,BB59C6C6F4FC04F7B2A7521450E0076F,131,11
1935,1,Phone1935,,1B39AD5B68CECE517276EF8B68CF686E,139,11
1936,1,Phone1936,,79DAB0E4EC06D430A1D52F79D2F40C67,137,11
1937,1,Phone1937,,7A74B038135ACC464DADEE86F7297F33,131,11
1938,1,Phone1938,,E4A2F7DF643413346633A04A56794BC8,189,11
1939,1,Phone1939,,E54A68708F50ED6617451457499DA571,136,11
1940,1,Phone1940,,33E41163621A8E376EC921B179876B1E,133,11
1941,1,Phone1941,,1391341979075778D18A276BD467FD64,159,11
1942,1,Phone1942,,A019C41BBCAF286497C5C97776A03BD3,189,11
1943,1,Phone1943,,7A6ABDBADCCADA66DE85A809CA4D7808,051,12
1944,1,Phone1944,,C8430CD78F10E0B3F8BE1482EC929F72,051,12
1945,1,Phone1945,,C6CA289A914740BA32297DA5B7510477,021,8
1946,1,Phone1946,,C99F142C7A870F595FC9E26BF941807A,883,8
1947,1,Phone1947,,0AAEE9FFD0684353607D8C21A32A492A,136,11
1948,1,Phone1948,,F79A47C8EDDDB8397EC0720ACDF3348C,180,11
1949,1,Phone1949,,84D06E61AE053C53A8AB2A497278D97E,173,11
1950,1,Phone1950,,9D26698CEAC15A0348734E53BE8B09FE,131,11
1951,1,Phone1951,,7B68D608DAE8FB171597B248A11ABC2D,059,11
1952,1,Phone1952,,D7992DF093088B8E2A5E5FB23F0B91E8,187,11
1953,1,Phone1953,,6189DE72ACD55EC11A792FCA2558F127,150,11
1954,1,Phone1954,,2311D978D3A389A8A18E990C491A9D7A,138,11
1955,1,Phone1955,,6E0E259B0F47634B8524B42C0CDD5E11,133,11
1956,1,Phone1956,,6189A82A7A644663E4452765F4330B96,177,11
1957,1,Phone1957,,8D984A996D3A17D8C487F4AA58CEC241,186,11
1958,1,Phone1958,,82F57440F700476F51AF0A05FD7D13D2,135,11
1959,1,Phone1959,,5ADC58D76063E98081B71FFCD60B7305,173,11
1960,1,Phone1960,,5AABA96107DDB750AD45734CF2A1A2EC,051,12
1961,1,Phone1961,,DA2BE16391FF2366EAE666421612B7BA,180,11
1962,1,Phone1962,,EF9A73D6656E70380C10394EAE749816,173,11
1963,1,Phone1963,,4C7672F0E2F9DA9D390222F2694E3BA5,178,11
1964,1,Phone1964,,6490260C9F042224083A88B8622A9ECA,187,11
1965,1,Phone1965,,9163DDE5E20C1C3E0FFFE39CD0038B8D,151,11
1966,1,Phone1966,,43AB0A59AAAA5A06538E53FC8CC34C15,157,11
1967,1,Phone1967,,B919A157005FE7D5C8BE285CF0110982,101,8
1968,1,Phone1968,,0F832C763ABFA05C09AFBAC0973181E1,137,11
1969,1,Phone1969,,7BB54BCBA547C89AAC2E05C5BD20EBED,101,8
1970,1,Phone1970,,6E78B88BAB1931858B7D3A593CC4728C,180,11
1971,1,Phone1971,,3C4979BEBC95852165D84CD2CA11742F,051,12
1972,1,Phone1972,,DA4FD048D4B7A68837BD679DA651E37D,136,11
1973,1,Phone1973,,5DFEBF37036C6EB2013342EA30B76CE6,187,11
1974,1,Phone1974,,2E6FB17AF83E76550462EFE3EDD97C53,051,12
1975,1,Phone1975,,CC3D54973E90A7AC9491565BD7436316,189,11
1976,1,Phone1976,,1E6B35BFC6CAE8F706A5376585816A5A,182,11
1977,1,Phone1977,,6C6FD9E49CC74B4C4A4065F66361FEB0,136,11
1978,1,Phone1978,,D95242D7378EA00C95EDDFA24DD764D8,156,11
1979,1,Phone1979,,C14D3A78EA6A78377F5B32169DBA3F22,152,11
1980,1,Phone1980,,D1841C0767E74FF79E4E58A974F029D8,136,11
1981,1,Phone1981,,87A5EB37AA35B3EA99A5F1934A60D1CF,131,11
1982,1,Phone1982,,7EEC955AC45DE74966577BFCC54CE22B,185,11
1983,1,Phone1983,,E529B23EC4CA17AE39E5A7E811AA061A,025,11
1984,1,Phone1984,,A26A00EB2A6251FFCA9B883B4503C946,025,11
1985,1,Phone1985,,A71C317638BC6A0AE6A0312651D104F7,186,11
1986,1,Phone1986,,16A516D9FC75B98D91F49534B684A4FD,132,11
1987,1,Phone1987,,8BE7E97655F1F354698607196A2C084B,159,11
1988,1,Phone1988,,3A65E5652ACDDCFE808F61BC68550863,187,11
1989,1,Phone1989,,BE63B0F199C0DE985ABA11AA420DE99E,073,12
1990,1,Phone1990,,07A45BD28BD3EF2609FEB36B31B96A62,156,11
1991,1,Phone1991,,06EAB15FF415E89072A01B2545319FFF,139,11
1992,1,Phone1992,,17E5BBB7E669414EB173500DC6584D23,138,11
1993,1,Phone1993,,121D4A02D138F1F55E13F554A6471C27,138,11
1994,1,Phone1994,,031BA7CAA2B434CF7D35E88B6851C132,138,11
1995,1,Phone1995,,FD56F97FCF795A3E9F14BA0F30AE6274,189,11
1996,1,Phone1996,,CED42D882DFC038709D814BAEE0C7922,186,11
1997,1,Phone1997,,5DEC6C7A4B08911EF3135E9060BA5215,132,11
1998,1,Phone1998,,9F100624043A466F42736E3454570417,180,11
1999,1,Phone1999,,06D5689730D81587C8B570A96BB5C7AE,186,11
2000,1,Phone2000,,222E26C37C95384E655B9CB6BE038FE7,139,11
2001,1,Phone2001,,8175C3BF6CC85E32489CA852BDFE52E0,183,11
2002,1,Phone2002,,1C27F765DA85483667067403F625FDED,075,12
2003,1,Phone2003,,DFBABE12113D72EE547E1AE7078E5BC2,132,11
2004,1,Phone2004,,A5FC7245565A8E130AEEBED0DA647173,131,11
2005,1,Phone2005,,A05E6FC4B64E14B46CC8C9583E6059C8,170,11
2006,1,Phone2006,,817B15C890752D993BBF9E5951FEDE81,138,11
2007,1,Phone2007,,7774629444898064A9E2B005F70F3EAE,188,11
2008,1,Phone2008,,11292811A19904D266BFFC9FF603AF98,134,11
2009,1,Phone2009,,CE223CD9F28B507A906CD4C9E7CDB256,130,11
2010,1,Phone2010,,AE5B0AC299190E55C93999021D2FFA5B,138,11
2011,1,Phone2011,,99A8E1C05E8632B3BCF2B28EA7DBE71E,180,11
2012,1,Phone2012,,33ECDB369FFA6E3310B75E3378C4F701,186,11
2013,1,Phone2013,,128B8C2D6C3088123C07F7F859F25FEF,025,11
2014,1,Phone2014,,C6208D37EE63F3927EF6FE9EE337D4C5,177,11
2015,1,Phone2015,,F5711FCBE433B604204E25F24E85DCC7,186,11
2016,1,Phone2016,,2B21EBB363319CDBA59B3E7F083F5F53,150,11
2017,1,Phone2017,,61A786077CFA435026A16E4E3C053548,137,11
2018,1,Phone2018,,A4792D6F3DB06C4DE1A9962432A612FA,177,11
2019,1,Phone2019,,DBD94A1CAA06BC58B4B2A3BF5B52D08F,133,11
2020,1,Phone2020,,E5C4C321BC579A0F7EAC2C9643559B53,051,12
2021,1,Phone2021,,BF4923154AE3DD1DADBBADC550FFFA18,138,11
2022,1,Phone2022,,E1F6919B6712103D177E015020EC2C13,133,11
2023,1,Phone2023,,C57F21F053777591E38C13EA8B3D11E8,139,11
2024,1,Phone2024,,A844DA18550D980944668FC12E800A75,151,11
2025,1,Phone2025,,B2751B6ACECE601F64DF61E4274E43C0,151,11
2026,1,Phone2026,,190953FC392AB49868A02B7CC1FC2358,041,11
2027,1,Phone2027,,6488736E20ECCEC7679A1A17DFF35444,159,11
2028,1,Phone2028,,0E711550DD9146CCCDF3A28B6FED51DB,180,11
2029,1,Phone2029,,C75B119CF02A5918BE4D27CB49D679DC,051,12
2030,1,Phone2030,,54979AC811520AE11FEF2A8FE6542EBC,051,12
2031,1,Phone2031,,DDAFB1C9F6E6DD8CB186E0E5E108FB12,139,11
2032,1,Phone2032,,F2B9C16F58A7BD0A619D3BC626E3FE83,051,12
2033,1,Phone2033,,651AE5274753741989B68127EE0523B8,150,11
2034,1,Phone2034,,BD8D8E4D0E981BFEA661D046BC43256E,189,11
2035,1,Phone2035,,644D504BB2D4A5603FEDDD2F2C8BEA1E,138,11
2036,1,Phone2036,,1BE5A117858C37DDB236DBF1534958E1,157,11
2037,1,Phone2037,,58D18662C7C0FE6A1238483081112001,189,11
2038,1,Phone2038,,C17D4183CCFA8DF430E04314434333E8,132,11
2039,1,Phone2039,,B9D1E2A5A5B8E3C0B9BD9E8EE5BE7732,133,11
2040,1,Phone2040,,F5C1C5DC402FFF12F7BCC6AE6AAE903D,150,11
2041,1,Phone2041,,34BA3DD67A5DE4B6C58C56CA1D8357A4,184,11
2042,1,Phone2042,,59E7B56BC1F6C071CD19032F2BC94138,025,11
2043,1,Phone2043,,B9486AAA99A8065A32FA0FE9E473EA29,188,11
2044,1,Phone2044,,2EBFC45FE12D4A34B445E3DFF3597D34,181,11
2045,1,Phone2045,,3AD76EBFE005FC980CCB0D989FA356A5,176,11
2046,1,Phone2046,,1ADB3A0CD01077CEE82EAFB82D55164D,186,11
2047,1,Phone2047,,F76DEDD984FAF9710BBF5BB482008E64,151,11
2048,1,Phone2048,,2C634ED88751D129ED7D6802786781FB,158,11
2049,1,Phone2049,,D1FC5FC6475269BECFEA3FD284D7C7C5,177,11
2050,1,Phone2050,,3D34F2D0A0A547126F5B3BDA1B5EB0E5,158,11
